id,nome_file_codice,nome_file_test,path_file_codice,path_file_test,linguaggio,source
python_unique_paths_mtrajk_coding_problems,unique_paths.py,unique_paths_testSuite.py,python/unique_paths/unique_paths.py,python/unique_paths/unique_paths_testSuite.py,python,mtrajk_coding_problems
python_basic_calculator_mtrajk_coding_problems,basic_calculator.py,basic_calculator_testSuite.py,python/basic_calculator/basic_calculator.py,python/basic_calculator/basic_calculator_testSuite.py,python,mtrajk_coding_problems
python_count_consecutive_sums_mtrajk_coding_problems,count_consecutive_sums.py,count_consecutive_sums_testSuite.py,python/count_consecutive_sums/count_consecutive_sums.py,python/count_consecutive_sums/count_consecutive_sums_testSuite.py,python,mtrajk_coding_problems
python_fancy_sequence_mtrajk_coding_problems,fancy_sequence.py,fancy_sequence_testSuite.py,python/fancy_sequence/fancy_sequence.py,python/fancy_sequence/fancy_sequence_testSuite.py,python,mtrajk_coding_problems
python_find_min_path_mtrajk_coding_problems,find_min_path.py,find_min_path_testSuite.py,python/find_min_path/find_min_path.py,python/find_min_path/find_min_path_testSuite.py,python,mtrajk_coding_problems
python_generate_parentheses_mtrajk_coding_problems,generate_parentheses.py,generate_parentheses_testSuite.py,python/generate_parentheses/generate_parentheses.py,python/generate_parentheses/generate_parentheses_testSuite.py,python,mtrajk_coding_problems
python_jumping_numbers_mtrajk_coding_problems,jumping_numbers.py,jumping_numbers_testSuite.py,python/jumping_numbers/jumping_numbers.py,python/jumping_numbers/jumping_numbers_testSuite.py,python,mtrajk_coding_problems
python_letter_combinations_mtrajk_coding_problems,letter_combinations.py,letter_combinations_testSuite.py,python/letter_combinations/letter_combinations.py,python/letter_combinations/letter_combinations_testSuite.py,python,mtrajk_coding_problems
python_nth_fibonacci_number_mtrajk_coding_problems,nth_fibonacci_number.py,nth_fibonacci_number_testSuite.py,python/nth_fibonacci_number/nth_fibonacci_number.py,python/nth_fibonacci_number/nth_fibonacci_number_testSuite.py,python,mtrajk_coding_problems
python_number_of_islands_mtrajk_coding_problems,number_of_islands.py,number_of_islands_testSuite.py,python/number_of_islands/number_of_islands.py,python/number_of_islands/number_of_islands_testSuite.py,python,mtrajk_coding_problems
python_palindrome_integer_mtrajk_coding_problems,palindrome_integer.py,palindrome_integer_testSuite.py,python/palindrome_integer/palindrome_integer.py,python/palindrome_integer/palindrome_integer_testSuite.py,python,mtrajk_coding_problems
python_permutations_mtrajk_coding_problems,permutations.py,permutations_testSuite.py,python/permutations/permutations.py,python/permutations/permutations_testSuite.py,python,mtrajk_coding_problems
python_postfix_evaluate_mtrajk_coding_problems,postfix_evaluate.py,postfix_evaluate_testSuite.py,python/postfix_evaluate/postfix_evaluate.py,python/postfix_evaluate/postfix_evaluate_testSuite.py,python,mtrajk_coding_problems
python_power_mtrajk_coding_problems,power.py,power_testSuite.py,python/power/power.py,python/power/power_testSuite.py,python,mtrajk_coding_problems
python_power_set_mtrajk_coding_problems,power_set.py,power_set_testSuite.py,python/power_set/power_set.py,python/power_set/power_set_testSuite.py,python,mtrajk_coding_problems
python_queens_problem_mtrajk_coding_problems,queens_problem.py,queens_problem_testSuite.py,python/queens_problem/queens_problem.py,python/queens_problem/queens_problem_testSuite.py,python,mtrajk_coding_problems
python_reverse_all_lists_mtrajk_coding_problems,reverse_all_lists.py,reverse_all_lists_testSuite.py,python/reverse_all_lists/reverse_all_lists.py,python/reverse_all_lists/reverse_all_lists_testSuite.py,python,mtrajk_coding_problems
python_reverse_integer_mtrajk_coding_problems,reverse_integer.py,reverse_integer_testSuite.py,python/reverse_integer/reverse_integer.py,python/reverse_integer/reverse_integer_testSuite.py,python,mtrajk_coding_problems
python_river_sizes_mtrajk_coding_problems,river_sizes.py,river_sizes_testSuite.py,python/river_sizes/river_sizes.py,python/river_sizes/river_sizes_testSuite.py,python,mtrajk_coding_problems
python_running_median_mtrajk_coding_problems,running_median.py,running_median_testSuite.py,python/running_median/running_median.py,python/running_median/running_median_testSuite.py,python,mtrajk_coding_problems
python_search_2d_matrix_mtrajk_coding_problems,search_2d_matrix.py,search_2d_matrix_testSuite.py,python/search_2d_matrix/search_2d_matrix.py,python/search_2d_matrix/search_2d_matrix_testSuite.py,python,mtrajk_coding_problems
python_set_matrix_zeroes_mtrajk_coding_problems,set_matrix_zeroes.py,set_matrix_zeroes_testSuite.py,python/set_matrix_zeroes/set_matrix_zeroes.py,python/set_matrix_zeroes/set_matrix_zeroes_testSuite.py,python,mtrajk_coding_problems
python_spiral_matrix_mtrajk_coding_problems,spiral_matrix.py,spiral_matrix_testSuite.py,python/spiral_matrix/spiral_matrix.py,python/spiral_matrix/spiral_matrix_testSuite.py,python,mtrajk_coding_problems
python_valid_parentheses_mtrajk_coding_problems,valid_parentheses.py,valid_parentheses_testSuite.py,python/valid_parentheses/valid_parentheses.py,python/valid_parentheses/valid_parentheses_testSuite.py,python,mtrajk_coding_problems
python_encoding_string_mtrajk_coding_problems,encoding_string.py,encoding_string_testSuite.py,python/encoding_string/encoding_string.py,python/encoding_string/encoding_string_testSuite.py,python,mtrajk_coding_problems
python_longest_common_prefix_mtrajk_coding_problems,longest_common_prefix.py,longest_common_prefix_testSuite.py,python/longest_common_prefix/longest_common_prefix.py,python/longest_common_prefix/longest_common_prefix_testSuite.py,python,mtrajk_coding_problems
python_longest_palindromic_substring_mtrajk_coding_problems,longest_palindromic_substring.py,longest_palindromic_substring_testSuite.py,python/longest_palindromic_substring/longest_palindromic_substring.py,python/longest_palindromic_substring/longest_palindromic_substring_testSuite.py,python,mtrajk_coding_problems
python_reverse_string_mtrajk_coding_problems,reverse_string.py,reverse_string_testSuite.py,python/reverse_string/reverse_string.py,python/reverse_string/reverse_string_testSuite.py,python,mtrajk_coding_problems
python_reverse_vowels_mtrajk_coding_problems,reverse_vowels.py,reverse_vowels_testSuite.py,python/reverse_vowels/reverse_vowels.py,python/reverse_vowels/reverse_vowels_testSuite.py,python,mtrajk_coding_problems
python_reverse_words_in_sentence_mtrajk_coding_problems,reverse_words_in_sentence.py,reverse_words_in_sentence_testSuite.py,python/reverse_words_in_sentence/reverse_words_in_sentence.py,python/reverse_words_in_sentence/reverse_words_in_sentence_testSuite.py,python,mtrajk_coding_problems
python_strong_password_checker_mtrajk_coding_problems,strong_password_checker.py,strong_password_checker_testSuite.py,python/strong_password_checker/strong_password_checker.py,python/strong_password_checker/strong_password_checker_testSuite.py,python,mtrajk_coding_problems
python_swap_first_and_last_word_mtrajk_coding_problems,swap_first_and_last_word.py,swap_first_and_last_word_testSuite.py,python/swap_first_and_last_word/swap_first_and_last_word.py,python/swap_first_and_last_word/swap_first_and_last_word_testSuite.py,python,mtrajk_coding_problems
python_zigzag_conversion_mtrajk_coding_problems,zigzag_conversion.py,zigzag_conversion_testSuite.py,python/zigzag_conversion/zigzag_conversion.py,python/zigzag_conversion/zigzag_conversion_testSuite.py,python,mtrajk_coding_problems
python_diameter_of_binary_tree_mtrajk_coding_problems,diameter_of_binary_tree.py,diameter_of_binary_tree_testSuite.py,python/diameter_of_binary_tree/diameter_of_binary_tree.py,python/diameter_of_binary_tree/diameter_of_binary_tree_testSuite.py,python,mtrajk_coding_problems
python_find_kth_smallest_node_bst_mtrajk_coding_problems,find_kth_smallest_node_bst.py,find_kth_smallest_node_bst_testSuite.py,python/find_kth_smallest_node_bst/find_kth_smallest_node_bst.py,python/find_kth_smallest_node_bst/find_kth_smallest_node_bst_testSuite.py,python,mtrajk_coding_problems
python_find_max_branch_sum_mtrajk_coding_problems,find_max_branch_sum.py,find_max_branch_sum_testSuite.py,python/find_max_branch_sum/find_max_branch_sum.py,python/find_max_branch_sum/find_max_branch_sum_testSuite.py,python,mtrajk_coding_problems
python_find_max_path_sum_mtrajk_coding_problems,find_max_path_sum.py,find_max_path_sum_testSuite.py,python/find_max_path_sum/find_max_path_sum.py,python/find_max_path_sum/find_max_path_sum_testSuite.py,python,mtrajk_coding_problems
python_find_second_largest_node_mtrajk_coding_problems,find_second_largest_node.py,find_second_largest_node_testSuite.py,python/find_second_largest_node/find_second_largest_node.py,python/find_second_largest_node/find_second_largest_node_testSuite.py,python,mtrajk_coding_problems
python_find_second_largest_node_bst_mtrajk_coding_problems,find_second_largest_node_bst.py,find_second_largest_node_bst_testSuite.py,python/find_second_largest_node_bst/find_second_largest_node_bst.py,python/find_second_largest_node_bst/find_second_largest_node_bst_testSuite.py,python,mtrajk_coding_problems
python_same_tree_mtrajk_coding_problems,same_tree.py,same_tree_testSuite.py,python/same_tree/same_tree.py,python/same_tree/same_tree_testSuite.py,python,mtrajk_coding_problems
python_unival_trees_mtrajk_coding_problems,unival_trees.py,unival_trees_testSuite.py,python/unival_trees/unival_trees.py,python/unival_trees/unival_trees_testSuite.py,python,mtrajk_coding_problems
python_valid_bst_mtrajk_coding_problems,valid_bst.py,valid_bst_testSuite.py,python/valid_bst/valid_bst.py,python/valid_bst/valid_bst_testSuite.py,python,mtrajk_coding_problems
python_zigzag_level_order_traversal_mtrajk_coding_problems,zigzag_level_order_traversal.py,zigzag_level_order_traversal_testSuite.py,python/zigzag_level_order_traversal/zigzag_level_order_traversal.py,python/zigzag_level_order_traversal/zigzag_level_order_traversal_testSuite.py,python,mtrajk_coding_problems
