cluster,language,entry_id,llm_type,prompt_version,similarity_index,fuzzy_score,cosine_score,pattern_count,patterns,base_complexity,llm_complexity,base_depth,llm_depth
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett,gemini,v3,87.38,93.55,82.33,1,js_for_of,2.0,2.0,3.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett,gemini,v2,98.61,98.05,99.06,0,,2.0,2.0,3.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,openAI,v4,61.33,62.89,60.05,0,,2.0,0.0,2.0,1.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,openAI,v1,63.84,64.75,63.09,0,,2.0,0.0,2.0,1.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,openAI,v2,86.77,79.2,92.97,0,,2.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,openAI,v3,61.26,62.74,60.05,0,,2.0,0.0,2.0,1.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,claude,v3,77.37,78.94,76.08,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,claude,v2,62.41,61.86,62.87,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,claude,v1,62.41,61.86,62.87,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,claude,v4,77.37,78.94,76.08,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,gemini,v1,100.0,100.0,100.0,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,gemini,v4,99.28,98.4,100.0,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,gemini,v3,99.85,99.67,100.0,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC,gemini,v2,93.17,91.0,94.95,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,openAI,v4,61.33,62.89,60.05,0,,2.0,0.0,2.0,1.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,openAI,v1,63.84,64.75,63.09,0,,2.0,0.0,2.0,1.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,openAI,v2,86.77,79.2,92.97,0,,2.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,openAI,v3,61.26,62.74,60.05,0,,2.0,0.0,2.0,1.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,claude,v3,77.37,78.94,76.08,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,claude,v2,62.41,61.86,62.87,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,claude,v1,62.41,61.86,62.87,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,claude,v4,77.37,78.94,76.08,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,gemini,v1,100.0,100.0,100.0,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,gemini,v4,99.28,98.4,100.0,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,gemini,v3,99.85,99.67,100.0,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-PhymasSC_PhymasSC,gemini,v2,93.17,91.0,94.95,0,,2.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,openAI,v4,56.27,58.14,54.74,2,js_array_map;js_spread_operator,2.0,0.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,openAI,v1,56.27,58.14,54.74,2,js_array_map;js_spread_operator,2.0,0.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,openAI,v2,55.54,58.23,53.33,1,js_array_map,2.0,0.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,openAI,v3,56.27,58.14,54.74,2,js_array_map;js_spread_operator,2.0,0.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,claude,v3,56.78,60.99,53.33,1,js_array_map,2.0,0.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,claude,v2,66.69,69.86,64.11,0,,2.0,1.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,claude,v1,65.18,67.08,63.63,0,,2.0,1.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,claude,v4,66.69,69.86,64.11,0,,2.0,1.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,gemini,v1,100.0,100.0,100.0,0,,2.0,2.0,3.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,gemini,v4,66.76,64.19,68.87,0,,2.0,1.0,3.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,gemini,v3,87.38,93.55,82.33,1,js_for_of,2.0,2.0,3.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-irvingbennett_irvingbennett,gemini,v2,98.61,98.05,99.06,0,,2.0,2.0,3.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,openAI,v4,98.46,96.57,100.0,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,openAI,v1,100.0,100.0,100.0,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,openAI,v2,32.31,36.12,29.2,2,js_array_map;js_spread_operator,1.0,0.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,openAI,v3,100.0,100.0,100.0,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,claude,v3,100.0,100.0,100.0,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,claude,v2,76.35,73.91,78.34,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,claude,v1,76.35,73.91,78.34,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,claude,v4,100.0,100.0,100.0,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,gemini,v1,62.59,62.95,62.29,0,,1.0,2.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,gemini,v4,52.9,60.57,46.62,0,,1.0,2.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,gemini,v3,55.59,66.55,46.62,0,,1.0,2.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-programmiri_programmiri,gemini,v2,52.9,60.57,46.62,0,,1.0,2.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,openAI,v4,54.24,60.53,49.09,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,openAI,v1,54.24,60.53,49.09,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,openAI,v2,32.97,45.0,23.12,0,,1.0,2.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,openAI,v3,54.24,60.53,49.09,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,claude,v3,57.59,67.98,49.09,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,claude,v2,37.95,47.36,30.26,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,claude,v1,33.12,44.49,23.81,0,,1.0,2.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,claude,v4,37.95,47.36,30.26,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,gemini,v1,58.55,70.11,49.09,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,gemini,v4,58.64,70.32,49.09,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,gemini,v3,58.64,70.32,49.09,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ffflorian_ffflorian,gemini,v2,58.64,70.32,49.09,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,openAI,v4,54.27,71.33,40.31,0,,1.0,0.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,openAI,v1,54.27,71.33,40.31,0,,1.0,0.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,openAI,v2,54.16,70.0,41.19,2,js_array_map;js_spread_operator,1.0,0.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,openAI,v3,54.18,70.05,41.19,2,js_array_map;js_spread_operator,1.0,0.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,claude,v3,53.3,79.17,32.13,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,claude,v2,57.84,81.82,38.23,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,claude,v1,57.84,81.82,38.23,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,claude,v4,53.3,79.17,32.13,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,gemini,v1,60.4,87.5,38.23,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,gemini,v4,69.85,88.98,54.2,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,gemini,v3,69.85,88.98,54.2,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-oguzsh_oguzsh,gemini,v2,60.32,87.32,38.23,0,,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,openAI,v4,44.76,53.5,37.61,2,js_arrow_function;generic_constant_extraction,1.0,0.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,openAI,v1,47.9,58.14,39.53,2,js_arrow_function;generic_constant_extraction,1.0,0.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,openAI,v2,32.86,41.34,25.92,2,js_arrow_function;js_spread_operator,1.0,0.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,openAI,v3,32.86,41.34,25.92,2,js_arrow_function;js_spread_operator,1.0,0.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,claude,v3,42.99,58.08,30.64,0,,1.0,3.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,claude,v2,35.54,45.47,27.42,1,generic_constant_extraction,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,claude,v1,57.51,61.07,54.59,0,,1.0,2.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,claude,v4,35.34,52.2,21.54,0,,1.0,1.0,2.0,3.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,gemini,v1,39.26,51.35,29.36,1,generic_constant_extraction,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,gemini,v4,41.31,53.75,31.12,1,generic_constant_extraction,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,gemini,v3,39.53,51.96,29.36,1,generic_constant_extraction,1.0,1.0,2.0,2.0
rna_transcription,javascript,javascript_rna-transcription_exercism-javascript-ThomasZumsteg_ThomasZumsteg,gemini,v2,39.26,51.35,29.36,1,generic_constant_extraction,1.0,1.0,2.0,2.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,openAI,v3,73.35,79.73,68.13,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,openAI,v2,73.35,79.73,68.13,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,openAI,v4,59.71,70.41,50.96,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,openAI,v1,59.71,70.41,50.96,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,openAI,v2,59.71,70.41,50.96,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,openAI,v3,59.71,70.41,50.96,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,openAI,v1,72.44,78.78,67.26,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,openAI,v4,73.35,79.73,68.13,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,claude,v4,91.5,90.36,92.43,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,claude,v1,100.0,100.0,100.0,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,claude,v3,81.21,83.79,79.1,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,claude,v2,81.21,83.79,79.1,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,claude,v1,81.21,83.79,79.1,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,claude,v4,74.08,76.43,72.17,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,claude,v2,99.13,98.5,99.64,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,claude,v3,100.0,100.0,100.0,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,gemini,v2,87.41,89.76,85.48,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,gemini,v3,87.41,89.76,85.48,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,gemini,v1,72.66,79.38,67.16,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,gemini,v4,72.66,79.38,67.16,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,gemini,v3,72.66,79.38,67.16,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,gemini,v2,72.66,79.38,67.16,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,gemini,v4,87.41,89.76,85.48,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte,gemini,v1,87.41,89.76,85.48,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,openAI,v3,73.35,79.73,68.13,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,openAI,v2,73.35,79.73,68.13,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,openAI,v4,59.71,70.41,50.96,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,openAI,v1,59.71,70.41,50.96,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,openAI,v2,59.71,70.41,50.96,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,openAI,v3,59.71,70.41,50.96,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,openAI,v1,72.44,78.78,67.26,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,openAI,v4,73.35,79.73,68.13,1,js_for_of,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,claude,v4,91.5,90.36,92.43,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,claude,v1,100.0,100.0,100.0,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,claude,v3,81.21,83.79,79.1,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,claude,v2,81.21,83.79,79.1,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,claude,v1,81.21,83.79,79.1,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,claude,v4,74.08,76.43,72.17,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,claude,v2,99.13,98.5,99.64,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,claude,v3,100.0,100.0,100.0,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,gemini,v2,87.41,89.76,85.48,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,gemini,v3,87.41,89.76,85.48,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,gemini,v1,72.66,79.38,67.16,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,gemini,v4,72.66,79.38,67.16,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,gemini,v3,72.66,79.38,67.16,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,gemini,v2,72.66,79.38,67.16,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,gemini,v4,87.41,89.76,85.48,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_Exercism-typescript-shybyte_shybyte,gemini,v1,87.41,89.76,85.48,0,,2.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,openAI,v3,68.61,72.47,65.45,2,js_for_of;generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,openAI,v2,69.11,75.51,63.88,2,js_for_of;generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,openAI,v4,46.55,54.42,40.11,1,generic_constant_extraction,1.0,2.0,4.0,3.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,openAI,v1,51.28,54.59,48.58,2,js_for_of;generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,openAI,v2,51.28,54.59,48.58,2,js_for_of;generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,openAI,v3,51.42,53.74,49.52,2,js_for_of;generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,openAI,v1,69.11,75.51,63.88,2,js_for_of;generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,openAI,v4,57.78,68.01,49.41,1,generic_constant_extraction,1.0,2.0,4.0,3.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,claude,v4,56.57,64.65,49.96,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,claude,v1,66.85,78.64,57.2,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,claude,v3,50.19,60.66,41.63,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,claude,v2,46.18,53.59,40.11,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,claude,v1,50.19,60.66,41.63,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,claude,v4,44.99,50.83,40.2,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,claude,v2,62.08,73.63,52.63,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,claude,v3,66.93,78.83,57.2,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,gemini,v2,67.89,76.89,60.52,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,gemini,v3,67.89,76.89,60.52,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,gemini,v1,49.01,53.62,45.23,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,gemini,v4,49.2,54.04,45.23,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,gemini,v3,49.2,54.04,45.23,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,gemini,v2,49.01,53.62,45.23,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,gemini,v4,67.89,76.89,60.52,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,typescript,typescript_rna-transcription_exercism-javascript-samajammin_samajammin,gemini,v1,67.89,76.89,60.52,1,generic_constant_extraction,1.0,2.0,4.0,4.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,openAI,v4,76.26,68.22,82.84,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,openAI,v3,63.87,65.48,62.55,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,openAI,v2,64.65,64.41,64.84,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,openAI,v1,76.26,68.22,82.84,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,claude,v3,97.01,95.13,98.55,0,,,2.0,,4.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,claude,v2,86.7,82.32,90.29,0,,,1.0,,4.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,claude,v4,97.01,95.13,98.55,0,,,2.0,,4.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,gemini,v4,67.56,72.12,63.83,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,gemini,v2,65.67,67.92,63.82,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,gemini,v3,67.53,72.07,63.83,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-blogscot,gemini,v1,66.73,69.63,64.37,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-uzilan_robiworks,openAI,v4,49.94,65.21,37.44,0,,,1.0,,4.0
rna_transcription,java,Java_rna-transcription_exercism-java-uzilan_robiworks,openAI,v3,37.38,41.44,34.05,0,,,1.0,,3.0
rna_transcription,java,Java_rna-transcription_exercism-java-uzilan_robiworks,openAI,v2,49.87,65.05,37.44,0,,,1.0,,4.0
rna_transcription,java,Java_rna-transcription_exercism-java-uzilan_robiworks,openAI,v1,49.94,65.21,37.44,0,,,1.0,,4.0
